BGGId,GameWeight,MinPlayers,MaxPlayers,ComAgeRec,MfgAgeRec,MfgPlaytime,ComMinPlaytime,ComMaxPlaytime,Cat:Thematic,Cat:Strategy,Cat:War,Cat:Family,Cat:CGS,Cat:Abstract,Cat:Party,Cat:Childrens,Mech_Alliances,Mech_Area Majority / Influence,Mech_Auction/Bidding,Mech_Dice Rolling,Mech_Hand Management,Mech_Simultaneous Action Selection,Mech_Trick-taking,Mech_Hexagon Grid,Mech_Once-Per-Game Abilities,Mech_Set Collection,Mech_Tile Placement,Mech_Action Points,Mech_Investment,Mech_Market,Mech_Square Grid,Mech_Stock Holding,Mech_Victory Points as a Resource,Mech_Enclosure,Mech_Pattern Building,Mech_Pattern Recognition,Mech_Modular Board,Mech_Network and Route Building,Mech_Point to Point Movement,Mech_Melding and Splaying,Mech_Negotiation,Mech_Trading,Mech_Push Your Luck,Mech_Income,Mech_Race,Mech_Random Production,Mech_Variable Set-up,Mech_Roll / Spin and Move,Mech_Variable Player Powers,Mech_Action Queue,Mech_Bias,Mech_Grid Movement,Mech_Lose a Turn,Mech_Programmed Movement,Mech_Scenario / Mission / Campaign Game,Mech_Voting,Mech_Events,Mech_Paper-and-Pencil,Mech_Player Elimination,Mech_Role Playing,Mech_Movement Points,Mech_Simulation,Mech_Variable Phase Order,Mech_Area Movement,Mech_Commodity Speculation,Mech_Cooperative Game,Mech_Deduction,Mech_Sudden Death Ending,Mech_Connections,Mech_Highest-Lowest Scoring,Mech_Betting and Bluffing,Mech_Memory,Mech_Score-and-Reset Game,Mech_Layering,Mech_Map Addition,Mech_Secret Unit Deployment,Mech_Increase Value of Unchosen Resources,Mech_Ratio / Combat Results Table,Mech_Take That,Mech_Team-Based Game,Mech_Campaign / Battle Card Driven,Mech_Tech Trees / Tech Tracks,Mech_Player Judge,Mech_Chit-Pull System,Mech_Three Dimensional Movement,Mech_Action Drafting,Mech_Minimap Resolution,Mech_Stat Check Resolution,Mech_Action Timer,Mech_Pick-up and Deliver,Mech_Map Deformation,Mech_Bingo,Mech_Crayon Rail System,Mech_Multiple Maps,Mech_Hidden Roles,Mech_Line Drawing,Mech_Tug of War,Mech_Pattern Movement,Mech_Static Capture,Mech_Different Dice Movement,Mech_Chaining,Mech_Ladder Climbing,Mech_Predictive Bid,Mech_Solo / Solitaire Game,Mech_Line of Sight,Mech_Critical Hits and Failures,Mech_Interrupts,Mech_Zone of Control,Mech_Bribery,Mech_End Game Bonuses,Mech_Area-Impulse,Mech_Worker Placement,Mech_Measurement Movement,Mech_Map Reduction,Mech_Real-Time,Mech_Resource to Move,Mech_Mancala,Mech_Ownership,Mech_Kill Steal,Mech_Hidden Movement,Mech_Track Movement,Mech_Deck Construction,Mech_Drafting,Mech_TableauBuilding,Mech_Prisoner's Dilemma,Mech_Hidden Victory Points,Mech_Movement Template,Mech_Slide/Push,Mech_Targeted Clues,Mech_Command Cards,Mech_Grid Coverage,Mech_Relative Movement,Mech_Action/Event,Mech_Card Play Conflict Resolution,"Mech_I Cut, You Choose",Mech_Die Icon Resolution,Mech_Elapsed Real Time Ending,Mech_Advantage Token,Mech_Storytelling,Mech_Catch the Leader,Mech_Roles with Asymmetric Information,Mech_Traitor Game,Mech_Moving Multiple Units,Mech_Semi-Cooperative Game,Mech_Communication Limits,Mech_Time Track,Mech_Speed Matching,Mech_Cube Tower,Mech_Re-rolling and Locking,Mech_Impulse Movement,Mech_Loans,Mech_Delayed Purchase,"Mech_Deck, Bag, and Pool Building",Mech_Move Through Deck,Mech_Single Loser Game,Mech_Matching,Mech_Induction,Mech_Physical Removal,Mech_Narrative Choice / Paragraph,Mech_Pieces as Map,Mech_Follow,Mech_Finale Ending,Mech_Order Counters,Mech_Contracts,Mech_Passed Action Token,Mech_King of the Hill,Mech_Action Retrieval,Mech_Force Commitment,Mech_Rondel,Mech_Automatic Resource Growth,Mech_Legacy Game,Mech_Dexterity,Mech_Physical,Theme_loose_Adventure,Theme_loose_Fantasy,Theme_loose_Fighting,Theme_loose_Environmental,Theme_loose_Medical,Theme_loose_Economic,Theme_loose_Industry / Manufacturing,Theme_loose_Transportation,Theme_loose_Science Fiction,Theme_loose_Space Exploration,Theme_loose_Civilization,Theme_loose_Civil War,Theme_loose_Movies / TV / Radio theme,Theme_loose_Novel-based,Theme_loose_Age of Reason,Theme_loose_Mythology,Theme_loose_Renaissance,Theme_loose_American West,Theme_loose_Animals,Theme_loose_Modern Warfare,Theme_loose_Medieval,Theme_loose_Ancient,Theme_loose_Nautical,Theme_loose_Post-Napoleonic,Theme_loose_Horror,Theme_loose_Farming,Theme_loose_Religious,Theme_loose_Travel,Theme_loose_Murder/Mystery,Theme_loose_Pirates,Theme_loose_Comic Book / Strip,Theme_loose_Mature / Adult,Theme_loose_Video Game Theme,Theme_loose_Spies/Secret Agents,Theme_loose_Arabian,Theme_loose_Prehistoric,Theme_loose_Trains,Theme_loose_Aviation / Flight,Theme_loose_Zombies,Theme_loose_World War II,Theme_loose_Racing,Theme_loose_Pike and Shot,Theme_loose_World War I,Theme_loose_Humor,Theme_loose_Sports,Theme_loose_Mafia,Theme_loose_American Indian Wars,Theme_loose_Napoleonic,Theme_loose_American Revolutionary War,Theme_loose_Vietnam War,Theme_loose_American Civil War,Theme_loose_Number,Theme_loose_Trivia,Theme_loose_Music,Theme_loose_Korean War,Theme_loose_City Building,Theme_loose_Political,Theme_loose_Math,Theme_loose_Maze,Theme_Food / Cooking,Theme_Superheroes,Theme_Anime / Manga,Theme_Cthulhu Mythos,Theme_Alternate History,Theme_Anthropomorphic Animals,Theme_Vikings,Theme_Post-Apocalyptic,Theme_Time Travel,Theme_Colonial,Theme_Mystery / Cri,Theme_Robots,Theme_Retro,Theme_Mad Science / Mad Scientist,Theme_Mining,Theme_Art,Theme_Archaeology / Paleontology,Theme_Witches,Theme_Deserts,Theme_Tropical,Theme_Steampunk,Theme_Gardening,Theme_Sieg,Theme_Flowers,Theme_Natur,Theme_Native Americans / First Peoples,Theme_Circus,Theme_Ninjas,Theme_King Arthur / The Knights of the Round Table / Camelot,Theme_Cyberpunk,Theme_Submarines,Theme_Construction,Theme_Samurai,Theme_Fantasy Sports,Theme_Love / Romanc,Theme_Biology,Theme_Kaiju,Theme_Gladiators,Theme_City,Theme_Villainy,Theme_Weather,Theme_Amusement Parks / Theme Parks,Theme_Airships / Blimps / Dirigibles / Zeppelins,Theme_Spooky Old Houses,Theme_Mech Warfar,Theme_Polic,Theme_Books / Libraries,Theme_Alchemy,Theme_Tropical Islands,Theme_Boardgaming,Theme_Oil / Gas / Petroleu,Theme_Arcade Video Games,Theme_Safaris,Theme_Dreams / Nightmares,Theme_Evolution,Theme_Survival,Theme_Fruit,Theme_Jail / Prison (Modern),Theme_Movie Industry,Theme_Animal Battles,Theme_Firefighting,Theme_Video Game Theme: Nintendo,Theme_Climate Chang,Theme_Helicopters,Theme_Psychology,Theme_Sci-Fi Sports,Theme_Sewing / Knitting / Cloth-Making,Theme_Beaches,Theme_Under the Sea,Theme_Aztecs,Theme_Trees and Forests,Theme_Mayans,Theme_Chibis,Theme_US National Parks,Theme_Scienc,Theme_Chemistry,Theme_Volcanoes,Theme_Fictional Games,Theme_Druids,Theme_Music Making & Makers,Theme_Psychic Powers,Theme_Trash / Garbag,Theme_Silk Road,Theme_Cereal Games,Theme_Automotive Industry,Theme_Video Game Theme: Tetris,Theme_TV Detectives,Theme_Romance of the Three Kingdoms,Theme_Trucks,Theme_Hanseatic Leagu,Theme_Chivalry / Jousting / Tournaments (Medieval Europe),Theme_Cannibals / Cannibalis,Theme_Canals,Theme_My Best Lif,Theme_Nuclear option,Theme_Astronomy,Theme_Cemeteries / Graveyards,Theme_Movies,Theme_Hackers,"Theme_Pub, Bars, Bistros...",Theme_Jewelry,Theme_School / College / University,Theme_UFOs,Theme_Templ,Theme_Mail / Stamps / The Post Offic,Theme_Memes,Theme_Computer / Information Technology Industry,Theme_Attorneys / Courts,Theme_Hot Air Balloons,Theme_Journalis,Theme_Motorcycles,Theme_Rubik's Cub,Theme_Dolls,Theme_Traffic / Driving,Theme_FIFA World Cup,Theme_Video Game Theme: Pokémon,Theme_Floating islands in the sky,Theme_Dieselpunk,Theme_Disney Theme Parks,Theme_Video Game Theme: Resident Evil,Theme_Video Game Theme: SEGA,Theme_Teaching Programming,Theme_Battle Royal,Theme_Earthquakes,Theme_Bacteria,Theme_Painting / Paintings,Theme_Television (TV) Industry,Theme_Knights Templar,Theme_African Americans,Theme_Hell,Theme_Tiki Cultur,Theme_Astrology,Theme_Video Game Theme: The Oregon Trail,Theme_Māori,Theme_Video Game Theme: Super Mario Bros.,Theme_Mushrooms,Theme_Pulp,Theme_Video Game Theme: Minecraft,Theme_Video Game Theme: Final Fantasy,Theme_Video Game Theme: Carmen Sandiego,Theme_Care Bears,Theme_Hike-Hiking,Theme_Inuit Peoples,Theme_Perfu,Theme_Camping,Theme_Latin American Political Games,Theme_Spanish Political Games,Theme_Video Game Theme: Doo,Theme_Fashion,Theme_Geocaching,Theme_Ecology,Theme_Chernobyl,Theme_Photography,Theme_French Foreign Legion,Theme_Cruise ships,Theme_Apache Tribes,Theme_Rivers,Theme_Flags identification,Sub_Exploration,Sub_Miniatures,Sub_Territory Building,Sub_Card Game,Sub_Educational,Sub_Puzzle,Sub_Collectible Components,Sub_Word Game,Sub_Print & Play,Sub_Electronic,quality_score,commercial_score
198670,2.5,2,2,16.0,10,60,60,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55.6229,24.66917772874313
198671,1.3333,1,4,4.2,4,15,10,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.951899999999995,34.199232146231765
198700,2.0,1,4,10.0,10,30,15,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8082,38.036001217258466
198701,2.0,1,4,10.0,10,30,15,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8315,37.86453314497182
198707,2.0,1,1,14.0,15,20,20,20,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59.921499999999995,59.60938823794044
198740,1.4545,2,6,9.75,10,15,5,15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66.23400000000001,68.56569494013831
198773,1.25,2,8,8.49056603773585,10,15,15,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70.6554,84.07429367461351
198775,1.0,2,7,8.0,8,30,5,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.918,33.069473696177184
198778,1.75,2,2,10.0,10,15,10,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.285700000000006,34.15799823859697
198791,2.25,2,4,14.0,14,60,40,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56.0212,39.187728944426134
198825,2.0,1,4,10.0,14,60,20,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55.2506,33.811361135842546
